US_Chart - Mainstream Top 40 Airplay,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,week_of
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2023.06.22
47,Cheat Code,Lukas Graham,415,-1,416,73,0,518000,83800,434200,29365,2024.07.18
48,Genesis,Raye,387,120,267,57,0,210100,59000,151100,311939,2024.07.18
49,A Symptom Of Being Human,Shinedown,363,-150,513,74,0,1034800,-116700,1151500,1526160,2024.07.18
50,360,Charli Xcx,341,51,290,49,0,648400,-16600,665000,7083084,2024.07.18
51,Tell Ur Girlfriend,Lay Bankz,332,-138,470,62,0,454700,-211800,666500,2520943,2024.07.18
52,Nasty,Tinashe,331,83,248,38,0,656800,137200,519600,6191716,2024.07.18
53,Hot To Go!,Chappell Roan,328,60,268,15,0,972800,124100,848700,11682722,2024.07.18
54,Woke Up,Xg,322,-46,368,86,0,374000,-45400,419400,1044595,2024.07.18
55,After Hours,Kehlani,317,49,268,41,0,649800,112100,537700,3541690,2024.07.18
56,Obsessed,Olivia Rodrigo,308,-78,386,85,0,899500,-156400,1055900,2805801,2024.07.18
57,Hott.,Kobra Paige,277,3,274,15,0,65500,0,65500,2540,2024.07.18
58,Close To You,Gracie Abrams,257,69,188,6,0,487400,181100,306300,4870777,2024.07.18
59,Selfish,Justin Timberlake,175,38,137,24,0,385600,132100,253500,2057780,2024.07.18
60,Not The 1975,Knox,168,29,139,11,0,454200,96800,357400,310040,2024.07.18
61,Whatever She Wants,Bryson Tiller,164,72,92,18,0,237800,97700,140100,5719866,2024.07.18
62,"Yes, And?",Ariana Grande,145,-4,149,12,0,224500,5500,219000,2491490,2024.07.18
63,Carry You Home,Alex Warren,143,81,62,23,0,182600,96300,86300,3456451,2024.07.18
64,Nani,Saweetie,135,14,121,19,0,210300,28700,181600,923865,2024.07.18
65,No Angels,Justin Timberlake,124,-116,240,33,0,151900,-423400,575300,173915,2024.07.18
66,Pink Skies,Zach Bryan,121,1,120,5,0,78200,-2800,81000,20695820,2024.07.18
67,Wanna Be,"Glorilla, Megan Thee Stallion",114,28,86,4,0,251000,25800,225200,11612139,2024.07.18
68,Loving You,Cannons,114,20,94,2,0,205800,48200,157600,456599,2024.07.18
69,Not My Fault,"Reneé Rapp, Megan Thee Stallion",112,-10,122,24,0,361100,-47600,408700,1163713,2024.07.18
70,One Of The Girls,Weeknd,98,-9,107,18,0,117500,-12700,130200,4683015,2024.07.18
71,BAND4BAND,Central Cee & Lil Baby,97,19,78,11,0,55100,26500,28600,8823467,2024.07.18
72,Never Lose Me,Flo Milli,96,-26,122,4,0,234600,-78000,312600,6369300,2024.07.18
73,Get It Sexyy,Sexyy Red,92,-8,100,17,0,125600,5900,119700,7256096,2024.07.18
74,Kissing Strangers,Usher,89,-7,96,5,0,238000,-53600,291600,272731,2024.07.18
75,Jump,Tyla,88,-23,111,9,0,63600,-17800,81400,2216577,2024.07.18
76,Mamushi,Megan Thee Stallion,85,78,7,5,0,95100,53400,41700,0,2024.07.18
77,Supernatural,A.C.E,82,55,27,55,0,120400,105900,14500,43132,2024.07.18
78,Apple,Charli Xcx,81,70,11,2,0,13200,13200,0,4241202,2024.07.18
79,Devil Is A Lie,Tommy Richman,81,63,18,12,0,86600,80100,6500,10152648,2024.07.18
80,Wake Up,Skylar Blatt Feat. Chris Brown,80,2,78,7,0,116900,-3000,119900,1188724,2024.07.18
81,Standing Next To You,Jung Kook,78,-47,125,8,0,122000,-151400,273400,1778624,2024.07.18
82,These Walls,Dua Lipa,76,76,0,2,0,63900,63900,0,867636,2024.07.18
83,Dandelion Eyes,Patrick Martin,75,-7,82,2,0,130100,-13800,143900,22163,2024.07.18
84,Murder On The Dance Floor,Sophie Ellis-Bextor,71,-7,78,16,0,111000,-42800,153800,2024609,2024.07.18
85,Come Back To Me,Rm (Bts),70,-49,119,8,0,38800,-25700,64500,254468,2024.07.18
86,Red Wine Supernova,Chappell Roan,66,16,50,3,0,409400,17500,391900,8873908,2024.07.18
87,From The Islands (Kompa Pasion),"Frozy, Jason Derulo & Tomo",63,58,5,48,0,63600,60200,3400,477937,2024.07.18
88,Bodyguard,Beyonce,63,-10,73,2,0,158300,-39400,197700,784498,2024.07.18
89,Texas Hold 'Em,Beyonce,61,-20,81,14,0,27500,-15000,42500,4678808,2024.07.18
90,Debut,Katseye,61,-45,106,51,0,109700,-82500,192200,255140,2024.07.18
91,Whiskey Whiskey,Moneybagg Yo,59,-8,67,4,0,33900,-20200,54100,12282559,2024.07.18
92,Somebody Save Me,Eminem,55,55,0,27,0,185700,185700,0,13093363,2024.07.18
93,Us.,Gracie Abrams,55,-21,76,4,0,47300,-15500,62800,4177875,2024.07.18
94,Kehlani,Jordan Adetunji,52,-3,55,3,0,15000,1900,13100,9155662,2024.07.18
95,Xo (Only If You Say Yes),Enhypen,51,51,0,51,0,156100,156100,0,3309964,2024.07.18
95,"Earth, Wind & Fire",Boynextdoor,51,51,0,51,0,156100,156100,0,264719,2024.07.18
97,LALALALA,Stray Kids,51,3,48,51,0,156100,45200,110900,925804,2024.07.18
98,WORK,Ateez,51,2,49,51,0,156100,2400,153700,915614,2024.07.18
99,Lalali,Seventeen,51,2,49,51,0,156100,2200,153900,146356,2024.07.18
100,Enough (Miami),Cardi B,51,-55,106,3,0,74900,-71500,146400,2885055,2024.07.18
101,Scientist,TWICE,50,50,0,50,0,156100,156100,0,71885,2024.07.18
102,Good Boy Gone Bad,Txt,50,50,0,50,0,155200,155200,0,0,2024.07.18
103,ANTIHERO,Epik High,50,50,0,50,0,151700,151700,0,0,2024.07.18
104,Zombie,Purple Kiss,50,50,0,50,0,109700,109700,0,12628,2024.07.18
104,Set Me Free Pt. 2,Jimin,50,50,0,50,0,109700,109700,0,429264,2024.07.18
106,Sweet Venom,Enhypen,50,49,1,50,0,109700,108100,1600,489634,2024.07.18
107,Like Crazy,Jimin,50,1,49,50,0,117100,-36800,153900,4147626,2024.07.18
108,Smeraldo Garden Marching Band,Jimin,50,1,49,50,0,115300,-38600,153900,5726102,2024.07.18
109,Fam,Stray Kids,50,-45,95,50,0,109700,-91500,201200,82606,2024.07.18
110,Smart,Le Sserafim,49,49,0,49,0,107200,107200,0,898383,2024.07.18
111,Tgif,Glorilla,49,24,25,4,0,12300,-800,13100,12155823,2024.07.18
112,Feels Right (I Love It),"Flo Rida, Brian Kelley",49,20,29,2,0,75400,27200,48200,167462,2024.07.18
113,Magnetic,Illit,48,46,2,48,0,104500,81300,23200,2649173,2024.07.18
114,Fri(End)s,V,48,46,2,48,0,100300,88800,11500,963342,2024.07.18
115,Pour Me A Drink,Post Malone,48,16,32,2,0,118800,29900,88900,12085477,2024.07.18
116,Joyride,Kesha,48,13,35,20,0,44300,18500,25800,4432496,2024.07.18
117,Boom Boom Bass,Riize,48,1,47,48,0,104500,-3700,108200,384604,2024.07.18
118,These Words,Badger,48,-5,53,13,0,20000,7200,12800,1148762,2024.07.18
119,Perro Negro,Bad Bunny,47,45,2,2,0,176100,175300,800,3761404,2024.07.18
120,Phantom,Tycho,47,11,36,1,0,0,0,0,71800,2024.07.18
121,So American,Olivia Rodrigo,47,0,47,1,0,0,0,0,1583889,2024.07.18
122,Tomboy,(G)i-Dle,46,46,0,46,0,98400,98400,0,260222,2024.07.18
123,Maestro,Seventeen,46,45,1,46,0,180000,180000,0,419996,2024.07.18
124,Whatcha Want,Lawrence,46,30,16,7,0,30600,25400,5200,92441,2024.07.18
125,Hell Of A Good Time,Haiden Henderson,46,15,31,1,0,303100,126900,176200,73827,2024.07.18
126,All My Life,Falling In Reverse & Jelly Roll,45,17,28,1,0,70400,31000,39400,2182965,2024.07.18
127,Man In Finance,Girl On Couch & Billen Ted,45,-4,49,11,0,4000,-4800,8800,714014,2024.07.18
128,Lose My Breath,"Stray Kids, Charlie Puth",45,-11,56,7,0,8300,-2700,11000,840183,2024.07.18
129,Treadmill,Knox,41,11,30,1,0,0,-3600,3600,145002,2024.07.18
130,Hotel Party,Crash Adams,41,-4,45,1,0,0,0,0,55547,2024.07.18
131,Summer So Hot,Upsahl,38,-1,39,8,0,55900,30200,25700,137358,2024.07.18
132,Reality,Xin Liu,38,-8,46,14,0,13400,-800,14200,4349,2024.07.18
133,Yo Bunny,"Prodbycpkshawn, Ugly Andz.",37,37,0,1,0,0,0,0,1477095,2024.07.18
134,Dance You Outta My Head,Cat Janice,36,5,31,1,0,0,0,0,166682,2024.07.18
135,Back On 74,Jungle,36,4,32,4,0,600,-2400,3000,2486563,2024.07.18
136,Praise Jah In The Moonlight,Yg Marley,35,5,30,1,0,0,0,0,2903607,2024.07.18
137,Neverender,Justice,34,-8,42,1,0,48400,-15000,63400,895105,2024.07.18
138,Xxl,Lany,33,-5,38,2,0,5500,-200,5700,60566,2024.07.18
139,You Look Like You Love Me,Ella Langley & Riley Green,32,6,26,1,0,0,0,0,10149545,2024.07.18
140,Icantbelieveiletyougetaway,Aldn,31,21,10,1,0,0,0,0,1045233,2024.07.18
141,Surround Sound,J.I.D Feat. 21 Savage & Baby Tate,31,-2,33,7,0,7400,-15200,22600,2961151,2024.07.18
142,Linger,Royel Otis,31,-4,35,1,0,0,0,0,2625247,2024.07.18
143,Don Who Leo,Monaleo,30,30,0,1,0,0,0,0,1264454,2024.07.18
144,Ask & You Shall Receive,Rita Ora,30,-21,51,21,0,31300,-239700,271000,111757,2024.07.18
145,Monaco,Bad Bunny,29,6,23,8,0,11300,5000,6300,2515542,2024.07.18
146,Post It Notes,Audriix,29,-1,30,22,0,36800,-9800,46600,0,2024.07.18
147,Home,Good Neighbours,27,-12,39,2,0,6900,-1000,7900,4136863,2024.07.18
148,Cowgirls,Morgan Wallen,26,-1,27,2,0,26000,-600,26600,15825949,2024.07.18
149,We Still Don't Trust You,Future & Metro Boomin,26,-3,29,1,0,29000,-8200,37200,1461382,2024.07.18
150,Like That!,Laila!,25,7,18,1,0,0,0,0,649230,2024.07.18
151,Losing Control,Travis Finlay,25,-2,27,16,0,37800,-1600,39400,142,2024.07.18
152,Pink Pony Club,Chappell Roan,24,15,9,2,0,43800,30500,13300,8346224,2024.07.18
153,Little Life,Cordelia,23,3,20,1,0,0,0,0,106521,2024.07.18
154,Moonlight,Kali Uchis,22,0,22,1,0,0,0,0,2730856,2024.07.18
155,Ecstacy,Suicidal-Idol,21,3,18,1,0,0,0,0,1605672,2024.07.18
156,I Wouldn'T Mind,He Is We,21,-11,32,1,0,0,0,0,323770,2024.07.18
157,Mykonos,Evangelia,20,6,14,14,0,11000,-10000,21000,15696,2024.07.18
158,Stumblin' In,Cyril,20,-2,22,8,0,14300,-1400,15700,2636055,2024.07.18
159,High Road,Koe Wetzel,18,18,0,7,0,5700,5700,0,14306532,2024.07.18
160,Idgaf,Drake Feat. Yeat,18,0,18,1,0,0,0,0,2062538,2024.07.18
161,Fisherrr,Cash Cobain & Bay Swag,17,10,7,4,0,5900,4400,1500,1895867,2024.07.18
162,U My Everything,Sexyy Red Feat. Drake,17,8,9,5,0,19100,6200,12900,5607655,2024.07.18
163,Princess Diana,Ice Spice,17,5,12,10,0,7600,2600,5000,1012612,2024.07.18
164,Move Your Body,Kim Sozzi & Travis Finlay Feat. Stephanie V & Franklin Torres,17,3,14,11,0,9300,4100,5200,0,2024.07.18
165,My Idols Lied To Me (Demo),Aiyana-Lee,17,1,16,11,0,17300,7400,9900,109479,2024.07.18
166,Be My Baby,Courtney Rae Smith,17,0,17,1,0,4500,-1300,5800,20,2024.07.18
167,It Girl,Aliyah's Interlude,17,-5,22,1,0,0,0,0,755829,2024.07.18
168,Didn'T I,Dasha,16,16,0,1,0,0,0,0,1833153,2024.07.18
169,Behind My Eyes,Jackie Evancho,16,13,3,11,0,21200,19800,1400,1232,2024.07.18
170,Comeback Kid,Vavo,16,12,4,11,0,23000,20100,2900,25035,2024.07.18
171,Love Tonight,Shouse,16,7,9,2,0,90100,62600,27500,736025,2024.07.18
172,Yeah Glo,Glorilla,16,-26,42,5,0,3100,700,2400,9274178,2024.07.18
173,Going Out Tonight,Seraphina,15,15,0,7,0,13900,13900,0,3958,2024.07.18
174,In The Dark,Armin Van Buuren/David Guetta Feat. f/Aldae,15,14,1,9,0,16400,16400,0,505417,2024.07.18
175,Lift You Up,Lf System,15,13,2,10,0,5100,2200,2900,27627,2024.07.18
176,Teka,"Peso Pluma, Dj Snake",15,5,10,9,0,41100,17100,24000,922324,2024.07.18
177,High Heels,Flo Rida & Walker Hayes,15,4,11,1,0,97900,6300,91600,176569,2024.07.18
178,Tough,Quavo & Lana Del Rey,15,-1,16,5,0,33600,19900,13700,9884409,2024.07.18
179,Wrapped Around Your Finger,Post Malone,15,-1,16,1,0,18700,-4400,23100,851728,2024.07.18
180,prove it,21 Savage,15,-8,23,5,0,9900,-15300,25200,2849123,2024.07.18
181,Chase It (Mmm Da Da Da),Bebe Rexha,15,-14,29,8,0,60900,-41700,102600,409665,2024.07.18
182,Magic Johnson,Ian,14,14,0,1,0,0,0,0,5201485,2024.07.18
183,Spin Me Round,Deux Twins Feat. Trevor Daniel,14,1,13,9,0,56500,10200,46300,0,2024.07.18
184,Love Bites,"Sg Lewis, Nelly Furtado, Tove Lo",14,0,14,10,0,23800,8900,14900,314785,2024.07.18
185,Back To One,Peggy Gou,14,-1,15,8,0,8500,600,7900,86780,2024.07.18
186,It Boy,Bbno$,13,13,0,1,0,0,0,0,1318128,2024.07.18
187,Trailer Park Girls,Wooddrowe,13,5,8,7,0,62700,54800,7900,51,2024.07.18
188,Kids,New Kids On The Block,13,5,8,4,0,11800,6900,4900,103616,2024.07.18
189,Too Much,"Kid Laroi, Jung Kook & Central Cee",13,5,8,2,0,7700,-300,8000,434723,2024.07.18
190,Si Antes Te Hubiera Conocido,Karol G,13,1,12,2,0,80100,15800,64300,12442017,2024.07.18
191,Hands On Me,Jason Derulo Feat. Meghan Trainor,13,1,12,1,0,76500,9800,66700,361187,2024.07.18
192,Pink Friday Girls,Nicki Minaj,13,1,12,3,0,5600,400,5200,926144,2024.07.18
193,So Much (For) Stardust,Fall Out Boy,12,3,9,1,0,11200,1600,9600,119014,2024.07.18
194,Girl$,Dom Dolla,12,-2,14,6,0,48800,22700,26100,827975,2024.07.18
195,Rewind,Blxst & Feid,12,-26,38,1,0,3300,-30700,34000,135110,2024.07.18
196,Boys,Flowerovlove,11,11,0,1,0,0,0,0,28851,2024.07.18
197,Wait,Flo Rida,11,3,8,1,0,16100,5000,11100,7035,2024.07.18
198,Bad Emotions,Henry Moodie,11,0,11,1,0,0,0,0,51166,2024.07.18
198,Nice To Meet You,Imagine Dragons,11,0,11,1,0,0,0,0,784980,2024.07.18
200,Parking Lot,Mustard,11,-3,14,5,0,50900,10900,40000,5013290,2024.07.18
201,Without You,Kygo Feat. Hayla,11,-3,14,6,0,41800,31300,10500,430128,2024.07.18
202,Heaven Or Not,Diplo & Riva Starr Feat. Kareen Lomax,11,-11,22,9,0,19200,-5100,24300,133540,2024.07.18
Copyright (c) 2024 Luminate Data LLC. Confidential and Proprietary.,,,,,,,,,,,,2024.07.18
Rank,Song,Artist,TP Spins,+/- Chg. Spins,LP Spins,Stations,Adds,TP Audience,+/- Chg. Audience,LP Audience,TP Stream,2024.07.25
1,I Had Some Help,Post Malone,14267,811,13456,150,0,36261800,1794800,34467000,33125787,2024.07.25
2,Too Sweet,Hozier,13968,-213,14181,152,0,37087900,-1435600,38523500,18587379,2024.07.25
3,Espresso,Sabrina Carpenter,13905,-451,14356,152,0,41104600,-199500,41304100,23288138,2024.07.25
4,Million Dollar Baby,Tommy Richman,13075,450,12625,151,0,31739100,254000,31485100,25875252,2024.07.25
5,A Bar Song (Tipsy),Shaboozey,12568,1275,11293,151,0,30971000,2804800,28166200,37974322,2024.07.25
6,Beautiful Things,Benson Boone,9750,-667,10417,149,0,25710200,-1825000,27535200,19845303,2024.07.25
7,Please Please Please,Sabrina Carpenter,8846,1434,7412,150,0,24890000,4481300,20408700,23613760,2024.07.25
8,Illusion,Dua Lipa,8714,70,8644,151,0,21965400,842000,21123400,3446988,2024.07.25
9,"Good Luck, Babe!",Chappell Roan,7685,720,6965,151,0,19733000,2340600,17392400,22132835,2024.07.25
10,LUNCH,Billie Eilish,7245,568,6677,148,0,15795400,208600,15586800,8596702,2024.07.25
11,we can't be friends (wait for your love),Ariana Grande,7008,-477,7485,146,0,21828200,-1516600,23344800,8140095,2024.07.25
12,Saturn,Sza,6763,-630,7393,146,0,19912100,-706000,20618100,8384096,2024.07.25
13,Lose Control,Teddy Swims,6450,-300,6750,148,0,16223100,-1057500,17280600,21214698,2024.07.25
14,BIRDS OF A FEATHER,Billie Eilish,6051,828,5223,148,0,18344400,3765800,14578600,22083208,2024.07.25
15,Houdini,Eminem,5930,262,5668,151,0,13445700,156800,13288900,14842207,2024.07.25
16,Make You Mine,Madison Beer,5384,336,5048,150,0,11354000,1175600,10178400,1927912,2024.07.25
17,Slow It Down,Benson Boone,5026,114,4912,149,0,10585000,304200,10280800,9256634,2024.07.25
18,The Boy Is Mine,Ariana Grande,4377,263,4114,146,0,8451100,308200,8142900,6073873,2024.07.25
19,Miles On It,Marshmello & Kane Brown,4237,227,4010,147,0,7561900,617300,6944600,13253595,2024.07.25
20,Austin,Dasha,3679,365,3314,146,0,7173900,978900,6195000,11442943,2024.07.25
21,Not Like Us,Kendrick Lamar,3218,755,2463,131,0,9578900,2368500,7210400,41130104,2024.07.25
22,I Can Do It With A Broken Heart,Taylor Swift,3179,1966,1213,142,0,8020400,5014600,3005800,9750673,2024.07.25
23,Woman's World,Katy Perry,2974,-106,3080,148,0,5114400,-2476000,7590400,2776974,2024.07.25
24,Fortnight,Taylor Swift,2960,-5047,8007,143,0,6340100,-11421400,17761500,11586211,2024.07.25
25,The Door,Teddy Swims,2833,324,2509,146,0,5818700,656900,5161800,6412148,2024.07.25
26,Risk,Gracie Abrams,2503,195,2308,138,0,5358800,530100,4828700,2291204,2024.07.25
27,feelslikeimfallinginlove,Coldplay,2318,220,2098,141,0,4012500,268600,3743900,1985564,2024.07.25
28,The Craving,Twenty One Pilots,2240,32,2208,136,0,3796500,-33200,3829700,1365957,2024.07.25
29,Made For Me,Muni Long,2010,-311,2321,130,0,4328200,-283400,4611600,3856874,2024.07.25
30,Belong Together,Mark Ambor,1772,197,1575,134,0,2818300,460800,2357500,6057394,2024.07.25
31,HOT UPTOWN,Camila Cabello,1769,257,1512,127,0,2628800,367200,2261600,1945015,2024.07.25
32,2 The Moon,"Pitbull, Ne-Yo, Afrojack",1651,204,1447,128,0,2535900,151700,2384200,234044,2024.07.25
33,Girls,The Kid LAROI,1649,415,1234,122,0,2684600,823300,1861300,5401139,2024.07.25
34,End Of Beginning,Djo,1539,-1413,2952,119,0,4561000,-2374800,6935800,6787445,2024.07.25
35,Favorite,Isabel Larosa,1443,32,1411,137,0,1946900,-89800,2036700,1224799,2024.07.25
36,Feeling Lucky,BIBI & Jackson Wang,1265,-162,1427,134,0,1578200,-192700,1770900,102107,2024.07.25
37,Whoops,Meghan Trainor,1224,199,1025,128,0,1478600,251300,1227300,1914131,2024.07.25
38,Stargazing,Myles Smith,1214,102,1112,110,0,1442400,146500,1295900,9653727,2024.07.25
39,Calling After Me,Wallows,1167,58,1109,103,0,1646100,182600,1463500,1286490,2024.07.25
40,I Am Not Okay,Jelly Roll,937,150,787,78,0,1054200,340600,713600,10059230,2024.07.25
41,LIGHTS OUT,Bia X Jid,919,53,866,96,0,1601600,105900,1495700,193003,2024.07.25
42,I Don't Wanna Wait,David Guetta & Onerepublic,705,-229,934,112,0,1205300,-226700,1432000,4379132,2024.07.25
43,Rockstar,Lisa (Blackpink),701,75,626,117,0,1411600,161300,1250300,3686355,2024.07.25
44,Nasty,Tinashe,607,276,331,68,0,1034300,377500,656800,6471138,2024.07.25
45,Pathetic,Smith,586,114,472,89,0,255400,72600,182800,138165,2024.07.25
46,360,Charli Xcx,533,192,341,64,0,1481200,832800,648400,8023214,2024.07.25
47,Woke Up,Xg,432,110,322,98,0,431500,57500,374000,929694,2024.07.25
48,Genesis,Raye,413,26,387,89,0,277800,67700,210100,270305,2024.07.25
49,Hot To Go!,Chappell Roan,410,82,328,62,0,1404700,431900,972800,12557696,2024.07.25
50,Wild Ones,Jessie Murph & Jelly Roll,396,-132,528,79,0,770000,-97300,867300,7263550,2024.07.25
51,A Symptom Of Being Human,Shinedown,370,7,363,68,0,988600,-46200,1034800,1574691,2024.07.25
52,Carry You Home,Alex Warren,340,197,143,44,0,487700,305100,182600,3353176,2024.07.25
53,Hott.,Kobra Paige,306,29,277,17,0,75800,10300,65500,1882,2024.07.25
54,After Hours,Kehlani,277,-40,317,31,0,585000,-64800,649800,3271329,2024.07.25
55,Cheat Code,Lukas Graham,270,-145,415,65,0,154500,-363500,518000,26772,2024.07.25
56,Close To You,Gracie Abrams,241,-16,257,6,0,497700,10300,487400,5037300,2024.07.25
57,Tell Ur Girlfriend,Lay Bankz,167,-165,332,44,0,216800,-237900,454700,2298572,2024.07.25
58,Whatever She Wants,Bryson Tiller,154,-10,164,13,0,235900,-1900,237800,5597175,2024.07.25
59,Selfish,Justin Timberlake,153,-22,175,23,0,250700,-134900,385600,1948691,2024.07.25
60,Work It Out,Joe Jonas,149,148,1,55,0,424300,418300,6000,1042937,2024.07.25
61,Nani,Saweetie,147,12,135,20,0,227400,17100,210300,978182,2024.07.25
62,"Yes, And?",Ariana Grande,136,-9,145,13,0,170400,-54100,224500,2320707,2024.07.25
63,Not The 1975,Knox,135,-33,168,11,0,398600,-55600,454200,302101,2024.07.25
64,Obsessed,Olivia Rodrigo,133,-175,308,24,0,279100,-620400,899500,2621230,2024.07.25
65,Devil Is A Lie,Tommy Richman,115,34,81,13,0,145100,58500,86600,8833273,2024.07.25
66,Wanna Be,"Glorilla, Megan Thee Stallion",115,1,114,3,0,263700,12700,251000,10944958,2024.07.25
67,No Angels,Justin Timberlake,110,-14,124,66,0,357900,206000,151900,148217,2024.07.25
68,Apple,Charli Xcx,100,19,81,3,0,26400,13200,13200,5992807,2024.07.25
69,Loving You,Cannons,100,-14,114,2,0,188000,-17800,205800,447261,2024.07.25
70,Kissing Strangers,Usher,96,7,89,4,0,283700,45700,238000,260906,2024.07.25
71,BAND4BAND,Central Cee & Lil Baby,94,-3,97,7,0,55000,-100,55100,7944311,2024.07.25
72,Standing Next To You,Jung Kook,92,14,78,49,0,170700,48700,122000,1898053,2024.07.25
73,One Of The Girls,Weeknd,92,-6,98,15,0,113600,-3900,117500,4695707,2024.07.25
74,Jump,Tyla,91,3,88,7,0,56800,-6800,63600,2056492,2024.07.25
75,Joyride,Kesha,90,42,48,30,0,79500,35200,44300,3972779,2024.07.25
76,Red Wine Supernova,Chappell Roan,87,21,66,4,0,558100,148700,409400,8920223,2024.07.25
77,Supernatural,A.C.E,87,5,82,57,0,126400,6000,120400,25229,2024.07.25
78,Wake Up,Skylar Blatt Feat. Chris Brown,86,6,80,15,0,145400,28500,116900,1210357,2024.07.25
79,Pink Skies,Zach Bryan,85,-36,121,5,0,49300,-28900,78200,19726256,2024.07.25
80,Get It Sexyy,Sexyy Red,81,-11,92,16,0,81000,-44600,125600,6651913,2024.07.25
81,Who,Jimin,77,77,0,52,0,338000,338000,0,15120799,2024.07.25
82,Not My Fault,"Reneé Rapp, Megan Thee Stallion",77,-35,112,16,0,293800,-67300,361100,1127990,2024.07.25
83,High Road,Koe Wetzel,75,57,18,14,0,25800,20100,5700,14944099,2024.07.25
84,From The Islands (Kompa Pasion),"Frozy, Jason Derulo & Tomo",74,11,63,52,0,82800,19200,63600,465622,2024.07.25
85,Murder On The Dance Floor,Sophie Ellis-Bextor,74,3,71,19,0,139200,28200,111000,1982758,2024.07.25
86,These Walls,Dua Lipa,72,-4,76,2,0,64300,400,63900,798180,2024.07.25
87,Tgif,Glorilla,69,20,49,2,0,0,-12300,12300,10961124,2024.07.25
88,Feels Right (I Love It),"Flo Rida, Brian Kelley",63,14,49,2,0,94300,18900,75400,161336,2024.07.25
89,Somebody Save Me,Eminem,63,8,55,5,0,92700,-93000,185700,8993594,2024.07.25
90,Whiskey Whiskey,Moneybagg Yo,63,4,59,10,0,40100,6200,33900,11723147,2024.07.25
91,Dandelion Eyes,Patrick Martin,62,-13,75,2,0,115600,-14500,130100,21138,2024.07.25
92,Debut,Katseye,60,-1,61,50,0,107600,-2100,109700,201940,2024.07.25
93,Whatcha Want,Lawrence,56,10,46,8,0,41800,11200,30600,83688,2024.07.25
94,Never Lose Me,Flo Milli,56,-40,96,3,0,129800,-104800,234600,6137428,2024.07.25
95,Phantom,Tycho,54,7,47,1,0,0,0,0,59578,2024.07.25
96,Tough,Quavo & Lana Del Rey,53,38,15,7,0,84300,50700,33600,8023780,2024.07.25
97,You Look Like You Love Me,Ella Langley & Riley Green,53,21,32,1,0,0,0,0,8884845,2024.07.25
98,Perro Negro,Bad Bunny,53,6,47,1,0,168400,-7700,176100,3566286,2024.07.25
99,Man In Finance,Girl On Couch & Billen Ted,52,7,45,15,0,15800,11800,4000,658144,2024.07.25
100,Walk,Nct 127,51,51,0,51,0,156100,156100,0,696148,2024.07.25
100,Bite Me,Enhypen,51,51,0,51,0,156100,156100,0,590316,2024.07.25
100,Chk Chk Boom,Stray Kids,51,51,0,51,0,156100,156100,0,9153617,2024.07.25
103,Don Julio,Ansley,51,51,0,46,0,55300,55300,0,9016,2024.07.25
104,Predator,Hayes Warner,51,51,0,1,0,0,0,0,132,2024.07.25
105,Set Me Free Pt. 2,Jimin,51,1,50,51,0,156100,46400,109700,399648,2024.07.25
